condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step,state_accuracy,junction_state_accuracy,feature_states,true_states,next_goal_accuracy,next_goal_coverage,wrong_binding_rate,skill_target_success_rate,skill_other_progress_rate,both_branches_discovered,steps_until_both_success,prefix_until_both_success,frontier_until_both_success,best_single_branch_success,stochastic_final_success_e005,stochastic_final_success_e02
balanced,hand_replay_e0.2,4,12,3666.6666666666665,3416.6666666666665,3916.6666666666665,4000.0,12,12,3666.6666666666665,0.9609375000000001,1.0,12,6.0,1.0,1.0,6.0,6.0,,,,,,12,2702.25,1229.75,1472.5,1.0,,
balanced,hand_replay_e0.2,8,12,7333.333333333333,6916.666666666667,7750.0,7000.0,12,12,7333.333333333333,0.9145833333333332,1.0,12,6.0,1.0,1.0,10.0,10.0,,,,,,12,6078.0,3083.75,2994.25,1.0,,
balanced,hand_replay_e0.2,12,12,12083.333333333334,11750.0,12416.666666666666,12000.0,12,12,12083.333333333334,0.8552083333333332,1.0,12,6.0,1.0,1.0,14.0,14.0,,,,,,12,10414.583333333334,5617.416666666667,4797.166666666667,1.0,,
balanced,learned_replay_e0.005,4,12,3750.0,3416.6666666666665,4083.3333333333335,4000.0,12,12,3750.0,0.9630208333333333,1.0,12,6.0,1.0,1.0,7.0,6.0,,,,,,12,2408.8333333333335,936.5,1472.3333333333333,1.0,,
balanced,learned_replay_e0.005,8,12,10583.333333333334,10081.250000000002,11083.333333333334,11000.0,12,12,10583.333333333334,0.8802083333333334,1.0,12,6.0,1.0,1.0,15.0,10.0,,,,,,12,8072.416666666667,4683.333333333333,3389.0833333333335,1.0,,
balanced,learned_replay_e0.005,12,12,17500.0,16833.333333333332,18166.666666666668,18000.0,12,12,17500.0,0.796875,1.0,12,6.0,1.0,1.0,23.0,14.0,,,,,,12,14134.083333333334,8919.583333333334,5214.5,1.0,,
balanced,learned_replay_e0.02,4,12,3833.3333333333335,3583.3333333333335,4000.0,4000.0,12,12,3833.3333333333335,0.9609375000000001,1.0,12,6.0,1.0,1.0,7.0,6.0,,,,,,12,2553.0,1016.1666666666666,1536.8333333333333,1.0,,
balanced,learned_replay_e0.02,8,12,10583.333333333334,10166.666666666666,11000.0,11000.0,12,12,10583.333333333334,0.8802083333333334,1.0,12,6.0,1.0,1.0,15.0,10.0,,,,,,12,8135.416666666667,4902.75,3232.6666666666665,1.0,,
balanced,learned_replay_e0.02,12,12,18083.333333333332,17500.0,18583.333333333332,18000.0,12,12,18083.333333333332,0.7885416666666667,1.0,12,6.0,1.0,1.0,23.0,14.0,,,,,,12,14673.25,9420.75,5252.5,1.0,,
balanced,learned_replay_e0.05,4,12,3833.3333333333335,3500.0,4166.666666666667,4000.0,12,12,3833.3333333333335,0.9630208333333335,1.0,12,6.0,1.0,1.0,7.0,6.0,,,,,,12,2479.5,1011.4166666666666,1468.0833333333333,1.0,,
balanced,learned_replay_e0.05,8,12,10750.0,10250.0,11250.0,11000.0,12,12,10750.0,0.8776041666666666,1.0,12,6.0,1.0,1.0,15.0,10.0,,,,,,12,8085.666666666667,4607.25,3478.4166666666665,1.0,,
balanced,learned_replay_e0.05,12,12,18333.333333333332,17916.666666666668,18750.0,18000.0,12,12,18333.333333333332,0.7854166666666668,1.0,12,6.0,1.0,1.0,23.0,14.0,,,,,,12,15333.916666666666,9908.75,5425.166666666667,1.0,,
balanced,learned_replay_e0.2,4,12,4333.333333333333,4083.3333333333335,4583.333333333333,4000.0,12,12,4333.333333333333,0.9557291666666666,1.0,12,6.0,1.0,1.0,7.0,6.0,,,,,,12,2843.0,1294.25,1548.75,1.0,,
balanced,learned_replay_e0.2,8,12,11833.333333333334,11250.0,12500.0,11500.0,12,12,11833.333333333334,0.8630208333333332,1.0,12,6.0,1.0,1.0,15.0,10.0,,,,,,12,9278.166666666666,5842.166666666667,3436.0,1.0,,
balanced,learned_replay_e0.2,12,12,20833.333333333332,20333.333333333332,21333.333333333332,21000.0,12,12,20833.333333333332,0.7578125,1.0,12,6.0,1.0,1.0,23.0,14.0,,,,,,12,17515.833333333332,11732.75,5783.083333333333,1.0,,
balanced,delayed_skill_e0.005,4,12,6833.333333333333,6583.333333333333,7000.0,7000.0,12,12,6833.333333333333,0.9208333333333333,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8748738753888842,0.12501051038425964,12,6290.666666666667,4139.583333333333,2151.0833333333335,1.0,,
balanced,delayed_skill_e0.005,8,12,18916.666666666668,18500.0,19333.333333333332,19000.0,12,12,18916.666666666668,0.7697916666666665,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.937320870479455,0.06253510578543343,12,18220.083333333332,14140.166666666666,4079.9166666666665,1.0,,
balanced,delayed_skill_e0.005,12,12,31583.333333333332,31166.666666666668,32000.0,32000.0,12,12,31583.333333333332,0.6114583333333334,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9580672666982473,0.041705352913311226,12,31023.666666666668,25451.0,5572.666666666667,1.0,,
balanced,delayed_skill_e0.02,4,12,6583.333333333333,6333.333333333333,6833.333333333333,7000.0,12,12,6583.333333333333,0.9239583333333333,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8748692887172155,0.1250346785035959,12,6267.916666666667,4120.416666666667,2147.5,1.0,,
balanced,delayed_skill_e0.02,8,12,18583.333333333332,18166.666666666668,18916.666666666668,19000.0,12,12,18583.333333333332,0.7739583333333334,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9372898207445097,0.06254934643389772,12,18199.333333333332,14272.25,3927.0833333333335,1.0,,
balanced,delayed_skill_e0.02,12,12,32250.0,31583.333333333332,32916.666666666664,32000.0,12,12,32250.0,0.603125,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9580864004990642,0.0416796631316282,12,31658.5,25830.083333333332,5828.416666666667,1.0,,
balanced,delayed_skill_e0.05,4,12,7083.333333333333,6833.333333333333,7333.333333333333,7000.0,12,12,7083.333333333333,0.9177083333333331,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8748519367230138,0.12502629160993214,12,6616.5,4372.916666666667,2243.5833333333335,1.0,,
balanced,delayed_skill_e0.05,8,12,19416.666666666668,19166.666666666668,19666.666666666668,19000.0,12,12,19416.666666666668,0.7635416666666667,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9372845156369184,0.06254767353165523,12,18880.333333333332,14969.083333333334,3911.25,1.0,,
balanced,delayed_skill_e0.05,12,12,33666.666666666664,33250.0,34083.333333333336,34000.0,12,12,33666.666666666664,0.5854166666666666,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9580542826929855,0.04169690435215327,12,33080.833333333336,27257.25,5823.583333333333,1.0,,
balanced,delayed_skill_e0.2,4,12,7583.333333333333,7333.333333333333,7833.333333333333,8000.0,12,12,7583.333333333333,0.9114583333333334,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8748355197575661,0.12503156691521458,12,7085.833333333333,4745.583333333333,2340.25,1.0,,
balanced,delayed_skill_e0.2,8,12,22416.666666666668,21916.666666666668,22916.666666666668,22000.0,12,12,22416.666666666668,0.7260416666666667,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9372649344202829,0.06252505775215259,12,21737.583333333332,17258.75,4478.833333333333,1.0,,
balanced,delayed_skill_e0.2,12,12,38583.333333333336,37916.666666666664,39333.333333333336,38000.0,12,12,38583.333333333336,0.5239583333333334,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9579107364930219,0.04175763437888628,12,38040.0,31567.833333333332,6472.166666666667,1.0,,
balanced,immediate_skill_e0.005,4,12,3500.0,3250.0,3750.0,3500.0,12,12,3500.0,0.9640625000000002,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8734609714308483,0.12607084512093078,12,3039.8333333333335,961.3333333333334,2078.5,1.0,,
balanced,immediate_skill_e0.005,8,12,6000.0,5583.333333333333,6500.0,6000.0,12,12,6000.0,0.9380208333333333,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9360991781845349,0.06364400448262982,12,5462.0,1884.75,3577.25,1.0,,
balanced,immediate_skill_e0.005,12,12,8583.333333333334,8166.666666666667,9000.0,8000.0,12,12,8583.333333333334,0.9067708333333332,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9570559777133831,0.04279478154887012,12,8061.333333333333,2880.5833333333335,5180.75,1.0,,
balanced,immediate_skill_e0.02,4,12,3250.0,3000.0,3500.0,3000.0,12,12,3250.0,0.9671875,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8735993054574088,0.12602717599790023,12,2833.0,893.5833333333334,1939.4166666666667,1.0,,
balanced,immediate_skill_e0.02,8,12,6000.0,5583.333333333333,6500.0,6000.0,12,12,6000.0,0.9348958333333334,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9360576181492424,0.06364574805111593,12,5494.333333333333,1885.3333333333333,3609.0,1.0,,
balanced,immediate_skill_e0.02,12,12,8666.666666666666,8000.0,9333.333333333334,8500.0,12,12,8666.666666666666,0.9078125,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.9570220820189275,0.04277602523659306,12,8123.083333333333,3045.0,5078.083333333333,1.0,,
balanced,immediate_skill_e0.05,4,12,3583.3333333333335,3333.3333333333335,3833.3333333333335,4000.0,12,12,3583.3333333333335,0.9645833333333335,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8733973689705575,0.126122363750261,12,3097.3333333333335,1029.75,2067.5833333333335,1.0,,
balanced,immediate_skill_e0.05,8,12,5916.666666666667,5666.666666666667,6166.666666666667,6000.0,12,12,5916.666666666667,0.9380208333333333,1.0,12,6.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.9360902255639098,0.06364124597207305,12,5333.5,1935.4166666666667,3398.0833333333335,1.0,,
balanced,immediate_skill_e0.05,12,12,8416.666666666666,7916.666666666667,8916.666666666666,8000.0,12,12,8416.666666666666,0.9062500000000001,1.0,12,6.0,1.0,1.0,23.0,14.0,1.0,1.0,0.0,0.956954764698214,0.042862729761439185,12,8077.75,2877.9166666666665,5199.833333333333,1.0,,
balanced,immediate_skill_e0.2,4,12,4000.0,3583.3333333333335,4416.666666666667,4000.0,12,12,4000.0,0.9583333333333335,1.0,12,6.0,1.0,1.0,7.0,6.0,1.0,1.0,0.0,0.8728837912465485,0.1265414745680123,12,3657.0,1287.1666666666667,2369.8333333333335,1.0,,
