condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step,state_accuracy,junction_state_accuracy,feature_states,true_states,next_goal_accuracy,next_goal_coverage,wrong_binding_rate,skill_target_success_rate,skill_other_progress_rate,both_branches_discovered,steps_until_both_success,prefix_until_both_success,frontier_until_both_success,best_single_branch_success,stochastic_final_success_e005,stochastic_final_success_e02
balanced,learned_replay_e0.02,12,12,18000.0,17500.0,18583.333333333332,18000.0,12,12,18000.0,0.7885416666666666,1.0,12,6.0,1.0,1.0,23.0,13.0,,,,,,12,14734.166666666666,9430.083333333334,5304.083333333333,1.0,,
balanced,learned_replay_e0.05,4,12,4000.0,3666.6666666666665,4333.333333333333,4000.0,12,12,4000.0,0.9609375000000001,1.0,12,6.0,1.0,1.0,7.0,5.0,,,,,,12,2562.0833333333335,1002.9166666666666,1559.1666666666667,1.0,,
balanced,learned_replay_e0.05,8,12,10583.333333333334,10250.0,10916.666666666666,10500.0,12,12,10583.333333333334,0.8796874999999998,1.0,12,6.0,1.0,1.0,15.0,9.0,,,,,,12,8188.333333333333,4688.583333333333,3499.75,1.0,,
balanced,learned_replay_e0.05,12,12,18500.0,18000.0,19083.333333333332,18000.0,12,12,18666.666666666668,0.7828125,1.0,12,6.0,1.0,1.0,23.0,13.0,,,,,,12,15343.75,9965.833333333334,5377.916666666667,1.0,,
balanced,learned_replay_e0.2,4,12,4416.666666666667,4166.666666666667,4666.666666666667,4000.0,12,12,4416.666666666667,0.9546874999999999,1.0,12,6.0,1.0,1.0,7.0,5.0,,,,,,12,3053.6666666666665,1269.4166666666667,1784.25,1.0,,
balanced,learned_replay_e0.2,8,12,12250.0,11833.333333333334,12666.666666666666,12000.0,12,12,12250.0,0.8598958333333333,1.0,12,6.0,1.0,1.0,15.0,9.0,,,,,,12,9697.666666666666,5979.75,3717.9166666666665,1.0,,
balanced,learned_replay_e0.2,12,12,20083.333333333332,19500.0,20583.333333333332,20000.0,12,12,20083.333333333332,0.7645833333333333,1.0,12,6.0,1.0,1.0,23.0,13.0,,,,,,12,16691.833333333332,11274.25,5417.583333333333,1.0,,
balanced,delayed_skill_e0.005,4,12,6583.333333333333,6333.333333333333,6833.333333333333,7000.0,12,12,6583.333333333333,0.9239583333333333,1.0,12,6.0,1.0,1.0,7.0,5.0,1.0,1.0,0.0,0.8748950285522338,0.125,12,6207.5,4050.6666666666665,2156.8333333333335,1.0,,
balanced,delayed_skill_e0.005,8,12,18916.666666666668,18666.666666666668,19166.666666666668,19000.0,12,12,18916.666666666668,0.7697916666666668,1.0,12,6.0,1.0,1.0,15.0,9.0,1.0,1.0,0.0,0.9372791137140631,0.06256220879073324,12,18315.583333333332,14119.5,4196.083333333333,1.0,,
balanced,delayed_skill_e0.005,12,12,31666.666666666668,31250.0,32083.333333333332,32000.0,12,12,31666.666666666668,0.6104166666666667,1.0,12,6.0,1.0,1.0,23.0,13.0,1.0,1.0,0.0,0.9581128998615772,0.04171644196674062,12,31054.416666666668,25424.0,5630.416666666667,1.0,,
