condition,variant,k,n,mean_capped_first90,ci_low,ci_high,median_capped_first90,solved,stable_solved,mean_capped_stable90,auc,final_success,final90,updates_per_step
tight,option_progressive_qrm,4,12,7666.666666666667,5916.666666666667,9416.666666666666,8000.0,12,12,7666.666666666667,0.8805555555555834,1.0,12,3.8707513888888894
tight,option_progressive_qrm,8,12,11833.333333333334,9916.666666666666,13750.0,12000.0,12,12,12000.0,0.8097222222222501,1.0,12,7.491923611111111
tight,goal_reuse,4,12,5500.0,3916.6666666666665,7416.666666666667,5000.0,12,12,5500.0,0.9166666666666666,1.0,12,9.0
tight,goal_reuse,8,12,7416.666666666667,5250.0,10750.0,6000.0,12,12,7416.666666666667,0.8847222222222499,1.0,12,9.0
tight,progressive_goal,4,12,5166.666666666667,3916.6666666666665,6583.333333333333,5000.0,12,12,5166.666666666667,0.9222222222221667,1.0,12,9.0
tight,progressive_goal,8,12,6250.0,5166.666666666667,7416.666666666667,6500.0,12,12,6250.0,0.9041666666667499,1.0,12,9.0
tight,oracle_goal,4,12,3583.3333333333335,2916.6666666666665,4250.0,4000.0,12,12,3583.3333333333335,0.9486111111111666,1.0,12,9.0
tight,oracle_goal,8,12,4333.333333333333,3750.0,5000.0,4000.0,12,12,4333.333333333333,0.9361111111111667,1.0,12,9.0
tight,count_replay,4,12,3666.6666666666665,2583.3333333333335,5166.666666666667,3000.0,12,12,3666.6666666666665,0.9472222222221666,1.0,12,9.0
tight,count_replay,8,12,8000.0,6333.333333333333,10083.333333333334,7000.0,12,12,8000.0,0.875,1.0,12,9.0
tight,option_replay,4,12,3583.3333333333335,2666.6666666666665,4750.0,3000.0,12,12,3583.3333333333335,0.9486111111110832,1.0,12,9.0
tight,option_replay,8,12,7916.666666666667,6333.333333333333,9750.0,7500.0,12,12,7916.666666666667,0.875,1.0,12,9.0
tight,count_a0.1,4,12,18916.666666666668,14333.333333333334,23916.666666666668,18500.0,12,12,19083.333333333332,0.6916666666665833,1.0,12,1.0
tight,count_a0.1,8,12,34000.0,26997.916666666668,41585.416666666635,31500.0,11,11,35083.333333333336,0.42708333333325005,0.9166666666666666,11,1.0
