condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
benign,2,count,oracle_goal,32,-1468.75,-1781.25,-1187.5,0.626984126984127,0.5714285714285714,0.6814814814814815,0.014687500000000006,0.011875000000000007,0.0178125,30,2,0
benign,4,count,oracle_goal,32,-4906.25,-5593.75,-4250.0,0.40076335877862596,0.3702290076335878,0.4351464435146444,0.04968749999999996,0.042812499999999976,0.05656249999999996,32,0,0
benign,6,count,oracle_goal,32,-8062.5,-8781.25,-7343.75,0.3435114503816794,0.31773399014778325,0.37037276914219913,0.08124999999999996,0.07406249999999995,0.08843749999999997,32,0,0
benign,8,count,oracle_goal,32,-12812.5,-13812.5,-11781.25,0.2518248175182482,0.23529411764705882,0.26972477064220185,0.12843749999999998,0.11812499999999998,0.13874999999999998,32,0,0
benign,12,count,oracle_goal,32,-20875.0,-22375.0,-19437.5,0.18932038834951456,0.18036483490379285,0.19923869870247918,0.20937499999999998,0.19468749999999996,0.22499999999999998,32,0,0
benign,16,count,oracle_goal,32,-28593.75,-30531.25,-26687.5,0.15356151711378355,0.14470024382930372,0.1631481769677547,0.29062499999999997,0.2718749999999999,0.30999999999999994,32,0,0
benign,2,count,oracle_qrm,32,-1468.75,-1781.25,-1187.5,0.626984126984127,0.5714285714285714,0.6814814814814815,0.014687500000000006,0.011875000000000007,0.0178125,30,2,0
benign,4,count,oracle_qrm,32,-4875.0,-5562.5,-4187.5,0.40458015267175573,0.37096627565982404,0.44361745170100125,0.04937499999999996,0.04249999999999996,0.05656249999999995,32,0,0
benign,6,count,oracle_qrm,32,-8093.75,-8812.5,-7375.0,0.34096692111959287,0.314214463840399,0.36870353784146886,0.08156249999999995,0.07406249999999995,0.08874999999999997,32,0,0
benign,8,count,oracle_qrm,32,-12750.0,-13781.25,-11718.75,0.25547445255474455,0.23818173857665978,0.27431906614785995,0.1278125,0.11718749999999999,0.13812499999999997,32,0,0
benign,12,count,oracle_qrm,32,-20812.5,-22281.25,-19406.25,0.19174757281553398,0.1819291451520367,0.20240971930617915,0.20906249999999996,0.19499999999999995,0.22406249999999997,32,0,0
benign,16,count,oracle_qrm,32,-28593.75,-30500.0,-26718.75,0.15356151711378355,0.14521983759474752,0.1627189227234779,0.29062499999999997,0.271875,0.30968749999999995,32,0,0
deadline,2,count,progressive,32,-187.5,-437.5,62.5,0.9558823529411765,0.8976377952755905,1.015625,0.002187500000000002,-0.0003125000000000003,0.004687500000000004,10,17,5
