condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
noisy,2,count_replay,count,32,4531.25,3312.5,6125.0,3.230769230769231,2.742857142857143,3.865696517412935,-0.017555742429374986,-0.02662338460490779,-0.009173602195669516,0,0,32
noisy,4,count_replay,count,32,8312.5,6812.5,10156.25,2.8344827586206898,2.561142572428544,3.126669014084507,-0.045306365493218745,-0.05553141617018203,-0.03524752623477344,0,0,32
noisy,6,count_replay,count,32,12312.5,10968.75,13875.0,2.921951219512195,2.748768472906404,3.11,-0.08579599890296877,-0.09693940763324456,-0.07544002980317736,0,0,32
noisy,8,count_replay,count,32,16187.5,14561.71875,17843.75,2.7739726027397262,2.604725865571454,2.954401095647024,-0.11905051595175004,-0.13137013931057973,-0.10668031410204377,0,0,32
noisy,12,count_replay,count,32,23687.5,21906.25,25437.5,2.673289183222958,2.576304370022463,2.7720140427916924,-0.18924095425175,-0.20341161986828823,-0.175462108220518,0,0,32
noisy,16,count_replay,count,32,32281.25,29875.0,34750.0,2.812280701754386,2.7022637294038407,2.929476793248945,-0.27503707094096874,-0.29422288355976406,-0.25626744837996557,0,0,32
noisy,2,count_replay,progressive,32,4343.75,3156.25,5843.75,3.1384615384615384,2.6153846153846154,3.8438100961538453,-0.023187271070375,-0.03395668981592968,-0.013132200081557799,0,3,29
noisy,4,count_replay,progressive,32,10281.25,6750.0,16407.03124999999,3.268965517241379,2.5157148040638604,4.679709201388889,-0.055930027731625004,-0.07607720226362263,-0.04074458515537112,0,0,32
noisy,6,count_replay,progressive,32,21718.75,13906.25,31343.75,4.390243902439025,3.189313746799981,5.845771725484726,-0.1051845506278125,-0.12711355603801014,-0.08540629868743671,0,0,32
noisy,8,count_replay,progressive,32,19968.75,15781.25,25812.5,3.1883561643835616,2.7176796805678793,3.869056823760432,-0.12863794728712502,-0.14820729079803435,-0.11115572227245785,0,0,32
noisy,12,count_replay,progressive,32,29062.5,24187.5,35125.0,3.052980132450331,2.7264466490570674,3.457973820058997,-0.22427896645196876,-0.2573198367290805,-0.195833495577918,0,0,32
noisy,16,count_replay,progressive,32,42093.75,35875.0,48844.531249999985,3.363157894736842,3.017420090495548,3.7413932146829807,-0.3086795420072187,-0.3361927616006313,-0.28158984508844764,0,0,32
noisy,2,count_replay,learned_qrm,32,4500.0,2718.75,6968.75,3.2153846153846155,2.403225806451613,4.268726012793176,-0.0260118835118125,-0.03721916749217109,-0.01545980417083592,0,2,30
noisy,4,count_replay,learned_qrm,32,2562.5,1843.75,3312.5,1.5655172413793104,1.4026823847293646,1.736842105263158,-0.012183355779062498,-0.02342898424259764,-0.0019313324371757789,2,2,28
noisy,6,count_replay,learned_qrm,32,2343.75,1812.5,2906.25,1.3658536585365855,1.2769953051643192,1.4603960396039604,-0.00297944931125,-0.009445077981578117,0.003729254108496093,0,2,30
noisy,8,count_replay,learned_qrm,32,1125.0,468.75,1781.25,1.1232876712328768,1.0517213570634039,1.2027972027972027,0.013546443025062482,0.006531751616232021,0.02048855605940623,5,8,19
noisy,12,count_replay,learned_qrm,32,-1281.25,-2093.75,-468.75,0.9094922737306843,0.8538812785388128,0.9682548072082956,0.03517311260206251,0.02599888130766252,0.044861343756498445,21,6,5
noisy,16,count_replay,learned_qrm,32,-3750.0,-4437.5,-3093.75,0.7894736842105263,0.7531305903398927,0.8245938145147272,0.048984570318499995,0.04093655376345625,0.05742970877869688,31,1,0
noisy,2,count_replay,goal_reuse,32,4750.0,1218.75,11031.25,3.3384615384615386,1.6440677966101696,6.197045454545454,-0.011200360662874997,-0.021977408196555456,-0.0012811809912468706,1,4,27
