condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
h24,8,hand_replay,history_skill,32,-875.0,-1187.5,-562.5,0.8592964824120602,0.8115942028985508,0.9081632653061225,0.012499999999999973,0.009531249999999977,0.015624999999999948,19,12,1
h24,12,hand_replay,history_skill,32,-2343.75,-2750.0,-1937.5,0.7588424437299035,0.7220447284345048,0.7979806341561309,0.02734374999999998,0.02328124999999999,0.031249999999999983,32,0,0
h24,4,hand_replay,immediate_skill,32,62.5,-93.75,218.75,1.0204081632653061,0.9705882352941176,1.0729166666666667,-0.0004687500000000004,-0.0017187500000000015,0.0007812500000000007,2,26,4
h24,8,hand_replay,immediate_skill,32,-875.0,-1187.5,-562.5,0.8592964824120602,0.8115942028985508,0.9081632653061225,0.012499999999999973,0.009531249999999977,0.015624999999999948,19,12,1
h24,12,hand_replay,immediate_skill,32,-2343.75,-2750.0,-1937.5,0.7588424437299035,0.7220447284345048,0.7979806341561309,0.02734374999999998,0.02328124999999999,0.031249999999999983,32,0,0
h24,4,hand_replay,last_event_replay,32,96937.5,96812.5,97062.5,32.6530612244898,31.372549019607842,34.04255319148936,-0.921640625,-0.925390625,-0.9175781249999999,0,0,32
h24,8,hand_replay,last_event_replay,32,93781.25,93562.5,94000.0,16.08040201005025,15.533980582524272,16.666666666666668,-0.9169531249999999,-0.922265625,-0.9115624999999999,0,0,32
h24,12,hand_replay,last_event_replay,32,90281.25,89968.75,90593.75,10.289389067524116,9.968847352024921,10.631229235880399,-0.89734375,-0.9015625,-0.89296875,0,0,32
h24,4,hand_replay,learned_replay,32,406.25,250.0,562.5,1.1326530612244898,1.0792079207920793,1.1914893617021276,-0.0028125000000000025,-0.004062500000000004,-0.0015625000000000014,0,19,13
h24,8,hand_replay,learned_replay,32,3812.5,3562.5,4062.5,1.6130653266331658,1.5609756097560976,1.6683680078248915,-0.03374999999999996,-0.03578124999999996,-0.03156249999999997,0,0,32
h24,12,hand_replay,learned_replay,32,6562.5,6218.75,6906.25,1.67524115755627,1.6234177215189873,1.7308970099667773,-0.06078125000000005,-0.06421875000000005,-0.057343750000000054,0,0,32
h24,4,hand_replay,oracle_skill,32,-93.75,-218.75,31.25,0.9693877551020408,0.9292929292929293,1.0106382978723405,0.001093750000000001,-0.00015625000000000014,0.0025000000000000022,4,27,1
h24,8,hand_replay,oracle_skill,32,-3218.75,-3437.5,-3000.0,0.4824120603015075,0.46601941747572817,0.5,0.03249999999999999,0.03015625,0.03484374999999998,32,0,0
h24,12,hand_replay,oracle_skill,32,-6718.75,-7031.25,-6406.25,0.3086816720257235,0.29906542056074764,0.31893687707641194,0.06812499999999995,0.06499999999999995,0.07124999999999995,32,0,0
